"elementId","contextId","unitId","fact","decimals","factId","ns","roles","scheme","identifier","startDate","endDate","dimension1","value1","dimension2","value2","dimension3","value3","dimension4","value4"
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_USStatesAndPoliticalSubdivisionsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","18000000","-6","Tag3078","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USStatesAndPoliticalSubdivisionsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_USStatesAndPoliticalSubdivisionsMember_PensionPlansDefinedBenefitMember","USD","18000000","-6","Tag3079","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USStatesAndPoliticalSubdivisionsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","1433000000","-6","Tag3080","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","18000000","-6","Tag3081","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember","USD","1451000000","-6","Tag3082","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ResidentialMortgageBackedSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","83000000","-6","Tag3083","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ResidentialMortgageBackedSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ResidentialMortgageBackedSecuritiesMember_PensionPlansDefinedBenefitMember","USD","83000000","-6","Tag3084","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ResidentialMortgageBackedSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ShortTermInvestmentsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","54000000","-6","Tag3085","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ShortTermInvestmentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ShortTermInvestmentsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","344000000","-6","Tag3086","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ShortTermInvestmentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ShortTermInvestmentsMember_PensionPlansDefinedBenefitMember","USD","398000000","-6","Tag3087","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ShortTermInvestmentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_RealEstateMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","197000000","-6","Tag3088","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:RealEstateMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_RealEstateMember_PensionPlansDefinedBenefitMember","USD","197000000","-6","Tag3089","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:RealEstateMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_PrivateEquityFundsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","211000000","-6","Tag3090","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:PrivateEquityFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_PrivateEquityFundsMember_PensionPlansDefinedBenefitMember","USD","211000000","-6","Tag3091","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:PrivateEquityFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_HedgeFundsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","9000000","-6","Tag3092","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:HedgeFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_HedgeFundsMember_PensionPlansDefinedBenefitMember","USD","9000000","-6","Tag3093","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:HedgeFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_CashAndCashEquivalentsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","25000000","-6","Tag3094","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CashAndCashEquivalentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_CashAndCashEquivalentsMember_PensionPlansDefinedBenefitMember","USD","25000000","-6","Tag3095","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CashAndCashEquivalentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","847000000","-6","Tag3096","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","4265000000","-6","Tag3097","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","690000000","-6","Tag3098","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_PensionPlansDefinedBenefitMember","USD","5802000000","-6","Tag3099","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2013_PensionPlansDefinedBenefitMember","Pure","1.000","3","Tag3100","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2013_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","Pure","0.146","3","Tag3101","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2013_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","Pure","0.735","3","Tag3102","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2013_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","Pure","0.119","3","Tag3103","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA,NA,NA
"all_DefinedBenefitPlanObligationToReturnSecuritiesReceivedAsCollateral","I2012_PensionPlansDefinedBenefitMember","USD","463000000","-6","Tag3104","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanObligationToReturnSecuritiesReceivedAsCollateral","I2013_PensionPlansDefinedBenefitMember","USD","290000000","-6","Tag3105","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanOtherPlanAssetsFairValue","I2012_PensionPlansDefinedBenefitMember","USD","31000000","-6","Tag3106","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanOtherPlanAssetsFairValue","I2013_PensionPlansDefinedBenefitMember","USD","90000000","-6","Tag3107","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_DomesticEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","64000000","-6","Tag3108","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:DomesticEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_USStatesAndPoliticalSubdivisionsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","163000000","-6","Tag3109","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USStatesAndPoliticalSubdivisionsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","9000000","-6","Tag3110","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_RealEstateMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","192000000","-6","Tag3111","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:RealEstateMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_PrivateEquityFundsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","186000000","-6","Tag3112","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:PrivateEquityFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_HedgeFundsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","79000000","-6","Tag3113","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:HedgeFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"us-gaap_DefinedBenefitPlanFairValueOfPlanAssets","I2011_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","938000000","-6","Tag3114","http://fasb.org/us-gaap/2013-01-31","DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails2,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails,DisclosureBenefitPlansDetails","http://www.sec.gov/CIK","0000899051",NA,"2011-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA,NA,NA
